call_id,is_machine,reason,user_excerpt,duration
e4417725-3320-402a-98fe-61779b16e625,False,no_match,yes yes. my bmi is thirty two. so yeah. i want to lower it down so i can pursue pregnancy and healthy next time,88
1a2cf948-2256-4dd1-a1ce-936314587132,False,no_match,क्या? hello?,67
aad3dd50-66c3-4751-89eb-6d36e4224e45,False,no_match,"hello,",56
57bd2a5c-28ee-46bd-a745-dfb61d9bb862,False,no_match,hello,76
b8552f44-84e1-4d6e-8b93-e83b76041316,False,no_match,"yes, yes.",90
f40bb047-513c-424d-999f-07c85ca52bbd,False,no_match,hello?,46
ef47f0e2-711f-4034-ac45-c901af5f8306,False,no_match,yes?,67
2ca8194b-d484-49cb-a16f-47ac13c5fae6,False,no_match,"no,",50
c47b0f4d-aae7-415d-939f-a998c7ac7ad3,False,no_match,पकफ टूटो मिट रख काले कुछ पोंछे.,48
55b46b71-c2c2-414c-9bab-0567879699c0,False,no_match,"हां, nlbs mart का. नहीं मपंते का refer. यहां की नौोरस साल माने बैठे. कैसा",98
fe93f974-26c6-4f77-826c-27f14fc8394b,False,no_match,hello.,30
d12784ed-20a8-403c-90d1-b3ff941ea8f9,False,no_match,yes?,42
7248a252-f1dd-4647-bb8e-cc1d277b462b,False,no_match,"yes,",68
820be48c-942e-491b-b3a6-6b5744cd7e85,False,no_match,hello? hello. hello hello hello,48
7369a4db-a11e-4044-abd5-2051eafe2276,False,no_match,"हां, बोलो जाओ",52
6b9ea6d7-b71e-48f6-b6d7-597559ed2376,True,voicemail:'you may hang up'~0.75,"ya? hello? i wanted to continue but right now like occupied in some professional delivery, so will not be able to take i",109
2668b4c6-c959-412e-bd25-fcc0d19cae9d,False,no_match,क्या?,44
42167824-6816-4789-ab02-d2b7b71e140d,False,no_match,"yes speaking. please tell me. हां, right now i am somewhere around eighty nine. and i want to go down to seventy three. ",150
b4be90cd-5e2e-41e9-a5b7-c4564d21194c,True,voicemail:'voicemail'~1.00,"call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record yo",54
29ef4515-80b5-4f08-a4e1-3a746c9ea7dd,False,no_match,yes ma'am.,58
9f998bef-3a68-434a-b684-8dd8a50f65b0,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please reco",121
bd7fb27b-bb84-4df4-b239-7e31bdf1893f,False,no_match,"yes? health issues? and weight doesn't not go. yes, yes. it didn't work, yes. yes. no. you need to speak to somebody. no",248
27aff85e-4a89-400c-a847-b15aeb141123,False,no_match,hello hello hello hello who is this?,52
d10799c0-37e8-4625-9e23-7ad1f1a31476,False,no_match,yes you are.,53
0cb47b1b-2ada-4ed6-8550-50f51540358c,True,voicemail:'please record your message'~1.00,the person you're trying to reach is not available. at the time. please record your message. when you have finished reco,136
6f3fb997-d2e6-4720-a0d5-c6947e383d36,False,no_match,"yes. i am not interested in i already have somebody training me. ok,",107
50dd9fd9-65ad-448a-a714-307715afb6f2,False,no_match,"yes,",65
9ee5d0ad-4aea-4448-8df5-ceb5eca18616,False,no_match,"hello? yes,",63
9b63257e-6d64-4a93-957f-8168e9ed77b8,False,no_match,"yes,",48
70cae0d4-0115-4b0d-995d-84c07cf1273a,False,no_match,"hello. hello hello hello yes? no, i was just inquiring for it. no, thank you. i will do it later i am just busy right",107
7bef2d9a-e059-44da-83c1-8f0e11cf7894,False,no_match,"hello. ये और दो hole इस number filling ज़्यादा करने ले, एक plus spicy है",55
ffaa8c8b-71d7-46cb-a9a2-7449e330bbc3,True,voicemail:'person you are trying to reach is not available'~1.00,"इसमें, person you are trying to reach is not available. at the time please record your message. you have finished record",128
f90a1ebc-888f-458e-a133-138e27fc84a9,True,voicemail:'voicemail'~1.00,"call have been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record y",77
d9e2133c-3fde-49d5-9376-e2f6d1121cd1,False,no_match,hello? hello. क्या? हां जी बोलिए. hello?,61
6783c65c-37a5-4413-88a2-18ac5e4f70f0,False,no_match,कौन है? why you are calling me? why should i talk to you? can you stop calling me? nonsense? you look like a fraud compa,201
42f53754-16bd-4d03-b89d-5b641afae8b8,False,no_match,"hello? hello yes yes. hello, hello yeah. i want to talk to one of the agent from eelivit. regarding our worries. it's on",99
9ca73add-dac9-4f27-88fb-3da5bf8d5607,False,no_match,yes. yes. hello? hello hello,55
8ebbccc1-22ab-43f4-b162-bcd2cbf7942c,False,no_match,yes speaking. can you say how the blood test works? by join the program? yes.,118
f904dbc7-a23f-41d0-8190-341e87480af3,False,no_match,hello? hello? hello hello हां जी? hello. hello हां जी? यहां या first i need a consultation from your side. because i bec,202
70a71b06-d6c3-43fe-b7fc-f518047339ed,True,voicemail:'voice mail'~1.00,"is forwarded to voice mail. the person you are trying to reach is not available. at the tone, please record your message",134
05eb5061-f6db-4a9e-ba36-261f6306c969,False,no_match,hello,42
11561a7c-e7c6-440c-a7cc-67f9869f62df,False,no_match,hello. hello,40
056b43be-2753-489c-8b42-3150478ea6e3,False,no_match,hello. i noticed you been hello this is,49
8900b7e3-1ac4-4d87-9866-98f141541c68,False,no_match,"hello. बारिश आएगा तो घुमा भिजवा दे वैसा खाना कर बिना बिना बारिश में इतना हालत कर रहा है, phone कर रहा है सब लोग. अरे मेर",89
6cc7b054-88a5-4c25-ba8d-d5629767465b,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please reco",164
07a44399-ed5d-462b-a99b-061e35e45323,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,146
5725c23f-b4ab-4392-854c-11be693466e4,False,no_match,yeah? hello,49
ea166677-c17a-4191-bfce-393587e6ad4a,True,voicemail:'voicemail'~1.00,your call is to voicemail. the person you are trying to reach is not available. at the tone. please record your message.,121
15e93247-293b-497a-b241-39dc96265b75,False,no_match,hello.,41
842fb239-5f08-489f-a89a-fb9675812166,False,no_match,hello hello,67
16c125be-46bf-4350-aa52-d55328208e0f,False,no_match,the person you are calling is not answering. please try later.,72
afae5a73-2fc9-4b69-a5ac-e19fedd1b43f,False,no_match,hello.,43
84cb9c47-4087-4a35-b0c8-e89e33a516a4,False,no_match,hello. hello? hello,42
b2a0e2aa-9738-4e3a-af0c-bc82c37bfaec,False,no_match,hello? yes,91
360811a5-b864-4109-9a99-011283343391,False,no_match,"यह tell me हां सही हूं बोलिए ना. i have already done those blood test. and everything, i just want consultancy. yes, ten",143
ec25f198-0c5e-49b8-a179-99cba5945677,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,133
e9f65c1a-743c-4f4c-8739-20001233d746,False,no_match,"hello yes, i want to talk doctor या any person before this. payment deposit. पहले कोई customer care से मेरे को बात करनी ",143
396eaaae-5143-4c02-ab79-aa76b22fcd97,False,no_match,hello,42
63c2c8a8-42af-479f-a5b1-a81a94c68e94,False,no_match,yes? hello?,78
a0aff654-7bf1-46a3-a071-6aa62dcd183f,False,no_match,hello. hello जी? हां जी? hello? जी हां जी.,118
7ccbce92-505f-4a28-a8eb-ef1161de651e,False,no_match,"hello hello हां. no no, i am not interested. ok.",73
663c7682-a34a-4930-9ddd-bc911c17e5b4,False,no_match,"yes? आप कौन हैं? hello? i don't have speak english fluent. i know हिंदी तेलुगू. actually, यह क्या है, मेरे को मालूम नहीं",218
2c9d1b0a-ce0e-43d0-bcfe-f4dcd33886f2,False,no_match,hello? hello. yes?,55
4972becc-b765-4640-8c35-f95a096698a7,False,no_match,"hello. hello yes,",56
e230b928-5325-4bd4-b5dc-ba4ffb2e2af4,True,voicemail:'voicemail'~1.00,call has been forwarded to voicemail. the person you are trying to reach is not available. at the hello.,55
8b6e77fd-24f8-496b-a92e-01caf68cbe29,False,no_match,yes?,58
cb837814-4219-42fb-8463-c794dedf07db,False,no_match,yes?,46
20d1cb3b-b53f-4d9f-82f3-6927bebecaa8,False,no_match,"yes,",42
b6ab33d3-1da3-4b46-a539-7f91a69a51e1,False,no_match,yes?,61
b6f9510c-00de-4176-ac2e-859ebe0e89d7,False,no_match,"yes, i wanted to see what is the glucose and this required so motivation yes? yes, no. no. yes? हां, not sure how does i",311
914d4c2b-1d8a-4c59-b58c-2510287923cc,False,no_match,hello hello मह के? नके. hello?,65
6875e60e-0e47-45a9-9581-c9b5492abe94,False,no_match,hello. hello hello,52
5a0195d4-ac24-47b7-9849-918edcd37757,True,voicemail:'voicemail'~1.00,"call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record yo",149
6a5a4fd0-eeeb-4baf-b05c-6f6c5ded6f3c,False,no_match,who is speaking?,86
d1ef7cfd-5743-4a0f-8fc1-1cd635f55878,False,no_match,hello. hello,40
9427a67c-b8b5-4209-a249-69d164dee46a,False,no_match,hello?,55
c810d022-209a-4783-8d36-3cf2826aaa3f,False,no_match,"yes,",71
702875a8-cbb2-473f-bf89-2eda1ef2bb6f,True,voicemail:'voice mail'~1.00,"your call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please rec",143
8a1a6b54-a0b1-4037-9e57-8f71e6b65ab1,True,voicemail:'voicemail'~1.00,"has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record your me",100
c94fcb6f-bddc-4124-9ae4-19968067b64d,False,no_match,yes?,44
dee42564-22ed-45e5-8366-0c7360166688,True,voicemail:'when you have finished'~0.75,"yes? i have seen that you have got many changes in people's body. and i am very eager to reduce my weight. yes, बेबाक fo",352
dc3e00c0-b31c-4ef9-8992-d9fc7d095b1a,False,no_match,yes?,90
9a1191d2-c629-4dff-a127-ec44a7dfe498,False,no_match,hello.,64
dfcfecf1-c296-400e-b724-4be8c76018a9,True,voicemail:'voicemail'~1.00,"your call has forwarded to voicemail. the person you are trying to reach is not available. at the tone, please record yo",85
4cfe8656-4c1e-49f9-a5e3-6a6e9a683feb,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,103
bf378816-67ea-4938-8fef-ddaf7ed4a072,False,no_match,hello.,59
95abfe98-ec75-467f-8fa5-1136c2068905,True,voicemail:'voicemail'~1.00,voicemail. the person you are trying to reach is not available. at the turn? please record your message. when you have f,103
f192fca5-31ae-4518-ab4e-303afd5e3692,False,no_match,"hello, hello. हां hello? अरे हां,",83
3577b84d-917c-4280-b987-b2899cce98ec,False,no_match,hello hello,63
5a5cc361-8b0f-466a-9e5f-4876200594e0,False,no_match,yes?,57
05c0205b-25db-47e8-bfa7-61eda7796dab,True,voicemail:'voicemail'~1.00,you call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please recor,148
e074caf5-9769-4d5a-ba6f-8881180fa29b,False,no_match,"yes? yeah, i want to speak to somebody and then ऐसे ही reverse कर लो ना साहब? ऐसा कर लो ना. ना. कब?",73
11c9d87a-e5d2-4226-95b3-40faf2a421d0,False,no_match,"hello? yes,",70
a5c67cd9-ce3d-43b4-8313-ed57fefe4710,False,no_match,hello. hello,37
8528d377-1a94-494b-b3c0-a382e42c2ead,False,no_match,hello. hello,66
c97d891e-ca53-48fd-9ea3-5dbed6facea5,False,no_match,yes? i am not interested. thank you.,84
267dcb3b-1934-41b6-9111-2bfc5d6dc358,False,no_match,hello hello,51
b672af9e-c3f2-43e3-b8bd-9bdd896a5820,False,no_match,"hello. hello hello i can't, yes your voice is breaking. hello.",60
6297972f-30d9-4f67-ba40-147f05dc68a7,False,no_match,english. hello? hello? hello,46
9ccd93d9-8fcb-4986-bb3e-21857c29875b,True,voicemail:'voicemail'~1.00,"your call is to voicemail. the person you are trying to reach is not available. at the tone, please record your message.",73
6ec0133c-a0ae-4dc0-bcac-7edb5b367d8c,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",134
570db46c-625b-416b-8298-d13e61e57849,False,no_match,hello hello hello hello hello,64
7113e58e-8b7f-4e49-8bcf-ebb61d655050,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,116
11cf09de-50b0-4dea-aafa-097fb39b95a4,False,no_match,"hello. hello? हां कौन? भाई चलिए. कौन आ रहा है? hello? hello hello, हां, बोलिए ना कौन आया आप?",67
2da26a54-9c38-4eea-af20-e760f9834ae1,False,no_match,"yes? hello? hello i want to lose weight. yes, no. yes i have specific questions. it will be one time consultation. i'll ",248
e7e02a8f-1ea7-4f82-ab05-c46c108b82ad,False,no_match,yes?,55
3041a92d-84d5-4d8a-be94-1f9bddccf704,False,no_match,yes?,67
0728a834-8b73-4259-8459-fafa7e9b297f,False,no_match,"yes, yes",64
23e0ec58-5450-44fb-972a-a798c57d9eb5,False,no_match,yes,74
1a4b1869-6d3f-4873-ab71-c8ce9a02864a,False,no_match,"hello hello yeah? yes,",66
3c4a6e29-6ca7-4f74-8a59-d3f976285199,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",147
7291fa0a-034e-4117-87e9-adea406c089a,False,no_match,hello. hello,55
cca1ce61-4340-4f02-b5b7-74aa23fb9ad8,False,no_match,no.,39
25fc7468-ecfc-4532-b201-78f5d41b1926,False,no_match,"hello. yes yes. i was just surfing through instagram this came to know that there was a program, so i was just checking ",130
46f6c9df-0172-44da-8ae8-d9469a70efc0,False,no_match,"hello. yes,",48
a14041a9-3f78-4084-bd54-01c374f74ca5,False,no_match,ok? bye bye. hello. hello. hello hello hello,51
2c6ebcae-8d56-4a34-8037-bec4849f7400,False,no_match,yes?,64
65714594-6f8a-4e8b-83b1-c3062fe920bb,False,no_match,"hello. hello hello,",55
bbea3209-2dfd-444d-bcf9-cc04307c902c,False,no_match,"yes? yes मोना, yes? hello",46
1c822e90-5bb2-4dac-9205-7ffc407c3b3b,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",144
87f67006-4288-4bfa-9588-4ffe9fddcd20,False,no_match,hello.,37
5c1d416b-0ef7-4e21-8db1-d433d8165df4,False,no_match,"yes? hello hello. हां sixty six. ten kg. six yes, yes yes dietitians व्यक्ति feel. ten k gs. hello yes? your voice is no",215
9a111235-ab48-496d-9753-8511fb8cc4ab,False,no_match,"lock who is this? hello, हां hello. yeah",61
d40924d2-454d-4781-a623-5fd96b287694,False,no_match,forward to voice. जाओ hello?,54
801fe4ef-7265-4baf-851a-7da145036bdf,False,no_match,"yes,",47
597927b5-ac14-4bd8-b7fd-f6c489683382,False,no_match,yes? hello not interested.,60
fd0b52c2-9d75-4eda-b752-ba2f146bcad5,False,no_match,yes? hello? hello,46
eceb2954-1a43-4580-ac7b-c5de28a6bb32,False,no_match,"yes,",51
5dcb6ef7-df12-4d87-a6cb-71a9116f30e9,False,no_match,yes. actually my weight loss goal is around thirty k gs drop around i want to drop thirty k gs yes yes actually those ex,250
fce4b3bc-53b7-4b97-8e68-cf2c55e1d6e7,False,no_match,speaking?,55
97db1b29-2e5c-4d5d-b978-b33bef75a7a7,False,no_match,"hello. hello yes, no, i don't want to continue, no i don't want to join.",57
b225a6e4-457d-4a71-97e5-d53c60da6e2c,False,no_match,hello.,106
e02f7ecc-9280-45fd-a376-daf526cea3c2,False,no_match,hello. hello?,57
7037e39b-6c0f-49be-9ea9-4bb292de6619,False,no_match,yes?,53
e10f0dea-be5f-4376-9df5-389e4a5e956b,False,no_match,"speaking. i need to lose weight, i am obbiceen now the body it's becoming difficult to sustain and less energy. certainl",345
78436f5e-3846-4b4d-9935-10dee9e98f3d,False,no_match,"hello, hello",45
77b27620-e792-45a1-bd46-44bcd6296814,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,146
dfd22028-2748-460c-8441-73dc72dfd5cd,False,no_match,hello?,47
29bd689e-deaa-4cc9-b442-a2f4e82c20c6,False,no_match,yes?,66
2ad7bb06-99e5-48af-ac59-af53904f4e49,False,no_match,"ok,",54
24d838c9-fc14-4836-8b91-573a95b2bff6,True,voicemail:'person you are trying to reach is not available'~1.00,"now person you are trying to reach is not available at the town please record your message. you have finished recording,",151
d2287054-de69-4aab-88fb-40ca65c97682,False,no_match,yes?,61
73284c03-b2b1-48d7-ab86-05dfe1c8c69a,True,voicemail:'voice mail'~1.00,"your call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please rec",152
75a6bb2e-beab-468e-8fae-eb4e363e442d,True,voicemail:'voicemail'~1.00,"call have been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record y",122
c115f291-9bf3-4065-bd80-3777f51ea027,False,no_match,"yes,",51
a31f7f88-1ade-4cc5-8597-9492fb69a002,False,no_match,hello.,37
79e62557-a9ff-43a4-a1a5-7f0acbf66a3b,True,voicemail:'voice mail'~1.00,call forwarded to voice mail. the person you are trying to reach is,75
f46edcba-ca63-4eb2-846e-da5a24b826a0,False,no_match,hello,73
4c197912-9163-457c-9900-fe6a3f54abfb,False,no_match,और,44
d5d8a07e-5438-4086-af93-79fe0f7856e1,False,no_match,"yes? would like to discuss with someone about this program little more in deep not now, this is not the right time. i wo",129
26cda01f-e0af-4ffd-a289-b082df1fb760,True,voicemail:'please leave a message'~0.75,"hi there, i am unable to take your call at the moment. kindly leave a message and i will get back to you as soon as i ca",112
b804f78f-b98c-4882-a9fe-0727ecf87290,False,no_match,"hello,",44
80ceef7e-18ff-45c1-8ded-e40cb4b368f7,True,voicemail:'the person you are trying to reach is not available'~1.00,"voice में हो. the person you are trying to reach is not available. at the turn, please regular your message.",98
32a87480-3daf-487f-9c6b-56a89162dac6,False,no_match,yes? hello hello hello,67
bc7ecba0-e499-43f1-9dbb-076da7188665,False,no_match,"hello? hello? yes,",68
05be6bf5-6af2-4f77-ad67-22a852e05491,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available at the turn please record your message. when you have finished recor,170
8c354fb9-6a25-4f93-b07b-63ea09b998c8,False,no_match,"hello, hello",67
e970d462-874a-4289-bf5c-15d83032d609,True,voicemail:'voicemail'~1.00,"your being forwarded to voicemail. the person you are trying to reach is not available. at the tone, please record your ",121
352307a6-fa69-421a-b8c8-2ca767108008,False,no_match,"yes,",44
16e2036b-fe98-4b4e-b249-13b0e7d9593f,False,no_match,"yes? ok. क्या? yeah yeah, sorry, i could understand your language. no. yes? ok. yes? yes? not at the moment.",235
44cee81b-2dec-4da3-82a8-3a875c7529ac,True,voicemail:'voicemail'~1.00,"call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record yo",156
33d8bdfd-feb7-4ec9-b472-ecda68e52a31,False,no_match,"hello, hello",45
8ba6d341-15d4-45f5-9e03-2e1c023ea7f3,False,no_match,hello,38
7b497369-f16c-4c61-aa8a-f1e0112c90cb,False,no_match,yes?,56
8c919961-b7b2-4334-af01-3947b3d22483,False,no_match,hello.,48
c8048cf9-984a-48ee-b49e-8564004cae6a,True,voicemail:'voicemail'~1.00,your call is to voicemail. the person you are trying to reach is not available. at the tone. please record your message.,140
0bb16597-1069-4a03-866b-ddcabc22c1bb,True,voicemail:'voice mail'~1.00,"your call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please rec",113
8950fa69-a042-4d67-aa23-45a44ab2f52e,False,no_match,hello. hello hello,58
1a61ca6f-3599-4ad8-aa5d-15019e72efaa,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,142
05afd9b1-d561-4dde-b627-2c9be4e55e22,False,no_match,"yeah, this is रोहन speaking. so i have a waiting to attend till coming three months. i was looking to lose some weight g",196
4f282c3a-cf31-40de-a22e-573eb12304cf,False,no_match,yes. hello? hello.,56
f4d90666-b3ef-48c1-a16d-a8238713f33c,True,voicemail:'you may hang up'~0.75,"yes? may i know, i'm talking to home? we are this company based into yeah, i am asking you whether company based into wh",134
d678817f-6f16-49f0-b341-3c120952793f,False,no_match,"yeah, this is रोहन speaking.",41
eb2cfb8b-06c5-46da-bafa-2e7df5a3a780,False,no_match,"hello,",79
2a1ca879-6321-4ec9-bca2-a9964fae9408,True,voicemail:'voicemail'~1.00,your call has forwarded to voicemail. the person you are trying to reach is not available at the tone please record your,52
51787555-ef76-4dcd-a308-182a717da396,False,no_match,"hello, hello",44
fe973e02-51bb-431f-b17b-b3af8a748794,False,no_match,"क्या? hello, हां, आप कौन बोल रहे हैं? i am on a meeting can i speak to you later? can i call you back? tomorrow morning ",102
2bd0ad12-161c-4b32-b23e-e95b5fbb6b0a,False,no_match,"hello? yes? i want to know about how much time is it going to take and what are the total price? yes, इस there any other",139
ae11181d-bbde-4ceb-8ed3-87c3789a485c,True,voicemail:'the person you are trying to reach is not available'~1.00,call is forwarded. the person you are trying to reach is not available at the tone please record your message. when you ,109
e69b09b4-6242-497e-b435-1823b7616727,False,no_match,दो.,55
9a4b3500-3c3e-4e15-821c-2c31eaf49b18,True,voicemail:'voicemail'~1.00,"your call are being forwarded to voicemail. the person you are trying to reach is not available at the tone, please reco",152
05f7d070-ae73-4d68-bbcd-b3a2e53600f0,True,voicemail:'voicemail'~1.00,forwarded to voicemail. the person you are trying to reach is not available. at the tone. please record your message. wh,95
4b16720d-d031-43a8-9b2b-e866131d22c3,False,no_match,don't disturb don't disturb. the person you are speaking with has put your call on hold. please stay on the line.,60
9862de43-e569-4171-80f9-94172c2468f1,False,no_match,yes?,63
a2950c26-cc6c-4315-9e83-46b322dc8395,False,no_match,"yes, hello yes not particularly.",62
677ff557-4e8d-47cc-9bc1-76925aec1602,False,no_match,hello?,59
92e4e656-d584-4047-a486-ffdf799efd07,False,no_match,इस yes,58
00dfcb06-b5c3-4533-b096-905ce2bbe95f,False,no_match,hello. hello?,49
2fc33c68-4c19-4d5e-ab78-b41c41abe435,False,no_match,hello.,36
4594dc67-1b81-45a1-96d0-80c85c48f843,False,no_match,hello.,55
736d95bb-9baf-4703-8998-98bb6d6db4d7,False,no_match,hello. वाले को सलाम.,42
1f08acf0-2409-45c1-be8e-a81373276e2c,False,no_match,hello.,64
9d7fdf93-789b-4d1d-af72-7a49aaa14ce8,False,no_match,hello.,43
1385cf2c-8426-4fd9-a0bc-742588c225d3,False,no_match,ai call?,62
0a212460-2303-4bb7-8641-cba7f5276832,True,voicemail:'please leave a message'~1.00,hi this is अनीता. i am unavailable right now. please leave your message after the week and i will get back to you. thank,93
0b50c6af-52b0-4dd3-8271-35c4e2c45746,True,voicemail:'the person you are trying to reach is not available'~1.00,"your call the person you are trying to reach is not available. at the turn, please record your message. when you have fi",100
0ad27339-0fce-42f0-8410-901282044513,False,no_match,yes? hello? hello hello i've already made the payment but i can't figure out how we can proceed on this. can you please ,103
ffc4f96e-aa09-4fad-9802-9b28ee82e838,False,no_match,hello? hello,49
53e497e1-f685-43ff-b536-81b9a470155f,True,voicemail:'voicemail'~1.00,"is forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record your message.",117
50c16cc8-24a0-475c-8a93-f69ab518ff57,False,no_match,hello. hello?,48
aaecd08b-9cbf-4186-b11a-cd9be7ddd82a,False,no_match,hello? hello? hello,42
b52ebe01-d249-4458-9dc5-f78cff7c282b,False,no_match,yes yes. hello,64
cf887564-d393-4854-9c34-e713f7b0deb8,True,voicemail:'voice mail'~1.00,"your call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please rec",148
b35b34dc-2695-474c-a5ea-9b07b530c5dd,False,no_match,hello? hello.,42
626b2f4c-75a1-43e8-9889-80081a53c939,False,no_match,hello.,50
50ed8cc4-97e4-4d6e-8cdc-9d3525a7aa44,False,no_match,hello,41
bbbbcd06-b316-4981-a70f-1349122e3e17,False,no_match,hi,51
617c6d98-5794-4a01-961b-757ce33d6994,False,no_match,hello. i am sorry could you please repeat? your voice is actually breaking. hello hello hello hello yeah hello i can jus,85
f6dfd7c9-1133-42cc-82a9-4b18bcc9845c,False,no_match,hello? yeah? hello yes i was just checking. i wanted more detail on how this plan works. yes? what kind of no no what ki,292
b22895df-49fe-44db-b34a-69d046f9e6ca,False,no_match,"yes,",56
c5ea687f-78f8-40f8-9237-523e31de4e0a,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,163
2ff168df-4f03-4f25-81f3-f478ed08623c,False,no_match,"हां, hello. hello",43
a8a7fcd3-03ca-4386-9df2-c4cd8a769ef5,True,voicemail:'voicemail'~1.00,call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn? please record yo,147
7b579ea5-537e-42db-825d-a20886a316dc,False,no_match,hello.,34
fcf28993-d0c1-4f31-b102-4a6797a3b1a1,False,no_match,"hello. i reschedule this call later? you can call me tomorrow. आप sun लो. ठीक है चलेगा? ok,",87
f046654a-d375-40db-9ecb-2c77a9feb848,False,no_match,"s i want to lose 20 kg. but i need more detail before i need more detail of the flap. yes, i need more information what ",326
a42828a2-3e2a-4561-9347-6742d6eda54b,False,no_match,hello.,51
73d03c33-483e-4379-b953-48812b0c1189,False,no_match,hello.,48
3277b2a8-96e2-41af-aaa2-699ff6eecece,True,voicemail:'person you are trying to reach is not available'~1.00,person you are trying to reach is not available. at the turn? please record your message. when you have finished recordi,170
c00ca7f3-8e29-4f0d-9a74-85f30d6bfb45,False,no_match,"yes,",81
9fb06735-bfc7-4a18-a797-b5be2649792d,False,no_match,hello?,42
90c56948-6557-4e60-b96f-3a4595da6604,False,no_match,hello. hello.,49
c22078a2-9556-4dc2-bd40-afdaf00c1623,False,no_match,"yes,",47
24083568-0446-4158-bd65-c927d70c1cd0,False,no_match,hello.,40
7d1903fc-dd53-4a9e-b952-a3e2d70c3b1a,False,no_match,hello. hello. hello,70
33a4d3de-61d8-4b6d-82f7-ddf618db220e,False,no_match,hello,54
fdc7c6f9-3993-4930-a0f4-a8c1d0af7fb6,False,no_match,hello? hello yes,60
07332623-f703-4287-a99e-140f93ece7c5,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you trying to reach is not available. at the tone, please record y",99
6a193f99-d325-4333-a249-8bcd2d6425ac,False,no_match,"yes,",59
e6c1b984-bf90-407d-84eb-59a108eee339,False,no_match,hello.,49
aad483bb-6f05-4d57-8e32-bf3d01ef82a8,False,no_match,"yes,",59
171772c5-0463-4d43-8fcf-06a10c4da39c,False,no_match,"yes, iyi. yes.",167
1a41d19d-f1e9-413f-a3e3-a46f7dd063a5,True,voicemail:'voicemail'~1.00,call to voicemail. the person you are trying to reach is not available. at the tone. please record your message. when yo,100
50c94a22-1199-487e-9387-25a7bd11a955,False,no_match,hello?,41
fb591410-bd2f-4fdf-b59a-10374dc31faa,True,voicemail:'voicemail'~1.00,forwarded to voicemail. the person you are trying,31
d81aa0b2-df9b-4990-a721-205419c589b3,False,no_match,hello.,52
8c6bdb33-8859-43d1-9d00-dffa60f71e4b,True,voicemail:'the person you are trying to reach is not available'~1.00,your call the person you are trying to reach is not available. at the turn? please record your message. when you have fi,98
15a6ee66-80f8-4468-9248-9c762877a77d,False,no_match,yes?,66
4527ec94-ca76-4310-bf34-3c4e156ecb50,False,no_match,"yes. i'm not interested now. because his fees is so high. i am not able to do that. yes, i am interested now. but the fe",214
a142edf2-c609-4b50-a865-e6a3766d5765,False,no_match,yes? right now i am under kg and i want to work 30 kg.,111
3ec80134-4daa-45d2-a24f-1c634392337a,False,no_match,hello.,36
fc5a7c0d-6de3-42c6-88c9-fc6d5d8ca8c2,False,no_match,"hello 54 would like to talk to a doctor first. so yes, how will the blood test be done? and can i make the payment with ",205
75939c29-0b1e-4f51-ba9f-c860529f9748,False,no_match,"hello. can you call me at 01:00 please? ok, ok, thank you.",78
656253c9-57a0-474a-9984-822c82be116e,False,no_match,call is now being recorded.,933
a9427b47-a5e8-4648-aa36-01e602332722,False,no_match,"yes,",47
